"date","rt","trial_type","trial_index","time_elapsed","internal_node_id","key_press","button_pressed","success","response","ID","appName","vendor","platform","userAgent","platform_name","platform_version","platform_layout","architecture","family","os_version","os","description","product","update_time","getStimParams_time","threshold","ex1_threshold","ex2_threshold","ex2_slope","ex2_lapse","ex4_threshold","ex4_c0","ex4_cf","ex5_threshold","ex5_c0","ex5_cf","ex5_cw","ex1_nAlerts","ex2_nAlerts","ex4_nAlerts","ex5_nAlerts","Trial","init_time","samples"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","35","11503","0.0-35.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","41","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","3","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","36","11647","0.0-36.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","50","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","4","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","37","11799","0.0-37.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","59","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","5","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","38","11962","0.0-38.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","44","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","6","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","39","12110","0.0-39.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","7","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","40","12270","0.0-40.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","49","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","8","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","41","12423","0.0-41.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","9","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","42","12586","0.0-42.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","10","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","43","12747","0.0-43.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","44","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","11","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","44","12894","0.0-44.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","55","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","12","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","45","13057","0.0-45.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","39","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","13","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","46","13199","0.0-46.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","42","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","14","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","47","13344","0.0-47.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","67","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","15","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","48","13514","0.0-48.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","53","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","16","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","49","13672","0.0-49.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","55","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","17","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","50","13832","0.0-50.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","50","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","18","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","51","13984","0.0-51.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","19","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","52","14145","0.0-52.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","20","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","53","14306","0.0-53.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","21","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","54","14466","0.0-54.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","53","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","22","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","55","14623","0.0-55.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","44","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","23","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","56","14771","0.0-56.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","47","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","24","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","57","14922","0.0-57.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","48","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","25","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","58","15074","0.0-58.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","59","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","26","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","59","15236","0.0-59.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","59","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","27","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","60","15397","0.0-60.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","52","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","28","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","61","15552","0.0-61.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","47","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","29","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","62","15702","0.0-62.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","55","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","30","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","63","15860","0.0-63.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","31","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","64","16020","0.0-64.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","32","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","65","16181","0.0-65.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","33","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","66","16341","0.0-66.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","60","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","34","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","67","16505","0.0-67.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","54","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","35","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","68","16661","0.0-68.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","52","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","36","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","69","16818","0.0-69.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","63","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","37","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","70","16985","0.0-70.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","55","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","38","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","71","17143","0.0-71.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","48","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","39","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","72","17295","0.0-72.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","54","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","40","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","73","17452","0.0-73.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","61","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","41","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","74","17616","0.0-74.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","62","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","42","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","75","17781","0.0-75.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","43","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","76","17943","0.0-76.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","57","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","44","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","77","18103","0.0-77.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","45","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","78","18265","0.0-78.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","46","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","79","18428","0.0-79.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","59","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","47","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","80","18589","0.0-80.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","50","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","48","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","81","18744","0.0-81.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","1",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","49","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","82","18904","0.0-82.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","56","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","50","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","83","19066","0.0-83.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","56","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","51","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","84","19225","0.0-84.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","52","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","85","19386","0.0-85.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","37","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","53","165","67240"
"2021-12-06-15:33:35",NULL,"html-keyboard-response","86","19526","0.0-86.0",NULL,NULL,NULL,NULL,"6dlz3za7","Netscape",,"Linux aarch64","Mozilla/5.0 (Android 8.0.0; Mobile; rv:94.0) Gecko/94.0 Firefox/94.0","Firefox Mobile","94.0","Gecko","32","Android","8.0.0","Android 8.0.0","Firefox Mobile 94.0 on Mobile (Android 8.0.0)","Mobile","58","0",NULL,"-19","-18","5","0","-38","-50","1.2","-40","-55","1.4","1","0","0","0","0","54","165","67240"
